iter,loss,avg_turns,p0_wins,p1_wins,buffer_size,bench_turns,bench_score,gen_time,train_time
iter,loss,avg_turns,p0_wins,p1_wins,buffer_size,bench_turns,bench_score,gen_time,train_time
232,2.7626,15.0,2,6,553489,0.0,0.0,17.7,14.3,0.1898,2.5729,0.000998,0.8987
233,2.7705,15.8,4,8,555765,0.0,0.0,17.6,14.3,0.1907,2.5798,0.000998,0.8983
234,2.7690,14.9,6,6,557859,0.0,0.0,17.9,14.3,0.1907,2.5783,0.000998,0.8978
235,2.7725,15.9,7,6,560124,0.0,0.0,18.4,14.3,0.1903,2.5823,0.000998,0.8974
236,2.7542,17.8,5,7,562558,0.0,0.0,18.3,14.3,0.1903,2.5640,0.000998,0.8970
237,2.7618,16.4,6,6,564804,0.0,0.0,17.0,14.3,0.1899,2.5718,0.000998,0.8966
238,2.7680,17.1,4,8,567257,0.0,0.0,19.6,14.3,0.1891,2.5789,0.000998,0.8962
239,2.7677,16.3,6,6,569540,0.0,0.0,17.7,14.3,0.1903,2.5774,0.000998,0.8958
240,2.7752,15.9,11,4,571864,13.5,4.2,18.2,14.3,0.1890,2.5863,0.000998,0.8954
241,2.7646,14.9,4,10,573969,0.0,0.0,17.6,14.3,0.1897,2.5749,0.000998,0.8950
242,2.7596,14.0,5,9,576021,0.0,0.0,16.4,14.3,0.1892,2.5704,0.000998,0.8945
243,2.7593,15.5,2,10,578238,0.0,0.0,18.5,14.3,0.1901,2.5692,0.000998,0.8941
244,2.7760,12.9,12,4,580213,0.0,0.0,16.2,14.3,0.1911,2.5850,0.000998,0.8937
245,2.7694,16.6,6,8,582566,0.0,0.0,17.8,14.3,0.1903,2.5790,0.000998,0.8933
246,2.7687,15.9,6,7,584802,0.0,0.0,17.9,14.3,0.1913,2.5774,0.000998,0.8929
247,2.7799,13.7,5,9,586796,0.0,0.0,15.4,14.3,0.1905,2.5894,0.000998,0.8925
248,2.7690,15.3,4,10,589008,0.0,0.0,18.4,14.3,0.1896,2.5794,0.000998,0.8921
249,2.7652,11.9,7,6,590809,0.0,0.0,15.2,14.0,0.1897,2.5755,0.000998,0.8917
250,2.7688,15.8,9,4,593058,15.0,4.2,18.4,14.3,0.1898,2.5790,0.000998,0.8913
251,2.7653,14.7,9,6,595188,0.0,0.0,18.2,14.3,0.1904,2.5749,0.000998,0.8908
252,2.7716,18.6,5,3,597656,0.0,0.0,19.5,14.3,0.1903,2.5813,0.000998,0.8904
253,2.7726,14.9,7,5,599785,0.0,0.0,17.4,14.3,0.1896,2.5830,0.000998,0.8900
254,2.7780,17.3,8,3,602199,0.0,0.0,20.4,14.3,0.1904,2.5876,0.000998,0.8896
255,2.7662,16.6,8,5,604608,0.0,0.0,19.0,14.3,0.1905,2.5757,0.000998,0.8892
256,2.7581,18.4,8,4,607081,0.0,0.0,20.6,14.3,0.1898,2.5683,0.000998,0.8888
257,2.7601,14.0,8,6,609152,0.0,0.0,17.5,14.3,0.1897,2.5704,0.000997,0.8884
258,2.7613,13.9,6,9,611201,0.0,0.0,17.2,14.4,0.1900,2.5713,0.000997,0.8880
259,2.7701,13.9,8,6,613206,0.0,0.0,16.6,13.5,0.1910,2.5791,0.000997,0.8876
260,2.7764,14.2,9,4,615266,14.6,4.0,18.9,13.6,0.1895,2.5870,0.000997,0.8872
261,2.7624,13.8,4,7,617280,0.0,0.0,25.8,18.1,0.1899,2.5725,0.000997,0.8867
261,2.7668,16.3,2,12,619263,0.0,0.0,26.0,34.2,0.1887,2.5781,0.000997,1.0000
262,2.7674,13.6,9,5,621278,0.0,0.0,24.3,26.3,0.1892,2.5782,0.000997,1.0000
263,2.7663,15.6,5,9,623470,0.0,0.0,24.5,24.8,0.1907,2.5756,0.000997,1.0000
264,2.7619,15.8,5,7,625660,0.0,0.0,25.7,25.9,0.1895,2.5724,0.000997,1.0000
265,2.7674,13.1,9,5,627553,0.0,0.0,22.8,26.1,0.1916,2.5757,0.000997,1.0000
266,2.7719,12.5,5,10,629385,0.0,0.0,24.8,26.5,0.1902,2.5816,0.000997,1.0000
267,2.7676,13.9,6,9,631399,0.0,0.0,23.5,26.5,0.1899,2.5777,0.000997,1.0000
268,2.7635,13.4,6,9,633374,0.0,0.0,27.4,91.2,0.1898,2.5736,0.000997,1.0000
269,2.7706,16.3,4,8,635666,0.0,0.0,30.0,91.2,0.1913,2.5793,0.000997,1.0000
iter,loss,avg_turns,p0_wins,p1_wins,buffer_size,bench_turns,bench_score,gen_time,train_time,value_loss,policy_loss,lr,temperature
iter,loss,avg_turns,p0_wins,p1_wins,buffer_size,bench_turns,bench_score,gen_time,train_time,value_loss,policy_loss,lr,temperature
iter,loss,avg_turns,p0_wins,p1_wins,buffer_size,bench_turns,bench_score,gen_time,train_time,value_loss,policy_loss,lr,temperature
iter,loss,avg_turns,p0_wins,p1_wins,buffer_size,bench_turns,bench_score,gen_time,train_time,value_loss,policy_loss,lr,temperature
iter,loss,avg_turns,p0_wins,p1_wins,buffer_size,bench_turns,bench_score,gen_time,train_time,value_loss,policy_loss,lr,temperature
0,3.2558,1.4,0,0,21940,13.6,4.0,55.7,14.9,0.0038,3.2520,0.000010,1.0000
